tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
847,2019-01-01T22:48:24Z,2019-01-01T23:02:32Z,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,3673,Dean St & Franklin Ave,40.67759206937376,-73.955637216568,34674,Subscriber,1980,1
573,2019-01-01T22:48:17Z,2019-01-01T22:57:50Z,3260,Mercer St & Bleecker St,40.72706363348306,-73.99662137031554,195,Liberty St & Broadway,40.70905623,-74.01043382,26776,Subscriber,1965,2
209,2019-01-01T22:48:17Z,2019-01-01T22:51:47Z,3375,3 Ave & E 72 St,40.7699426,-73.96060712,3137,5 Ave & E 73 St,40.77282817,-73.96685276,31032,Subscriber,1985,1
1797,2019-01-01T22:48:22Z,2019-01-01T23:18:20Z,3134,3 Ave & E 62 St,40.76312584,-73.96526895,3379,E 103 St & Lexington Ave,40.7903051,-73.94755757,35703,Subscriber,1988,1
632,2019-01-01T22:48:21Z,2019-01-01T22:58:54Z,217,Old Fulton St,40.70277159,-73.99383605,321,Cadman Plaza E & Red Cross Pl,40.69991755,-73.98971773,26683,Customer,1993,1
474,2019-01-01T22:48:32Z,2019-01-01T22:56:27Z,146,Hudson St & Reade St,40.71625008,-74.0091059,2009,Catherine St & Monroe St,40.71117444,-73.99682619,20741,Subscriber,1979,1
228,2019-01-01T22:48:24Z,2019-01-01T22:52:13Z,519,Pershing Square North,40.751873,-73.977706,546,E 30 St & Park Ave S,40.74444921,-73.98303529,17342,Subscriber,1988,1
177,2019-01-01T22:48:38Z,2019-01-01T22:51:35Z,3534,Frederick Douglass Blvd & W 117 St,40.805159,-73.954692,3628,Lenox Ave & W 117 St,40.8025566,-73.9490782,27827,Subscriber,1985,1
1039,2019-01-01T22:48:43Z,2019-01-01T23:06:02Z,495,W 47 St & 10 Ave,40.76269882,-73.99301222,164,E 47 St & 2 Ave,40.75323098,-73.97032517,35379,Subscriber,1986,1
572,2019-01-01T22:48:50Z,2019-01-01T22:58:22Z,293,Lafayette St & E 8 St,40.73020660529954,-73.99102628231049,411,E 6 St & Avenue D,40.72228087,-73.97668709,35311,Subscriber,1970,1
427,2019-01-01T22:48:52Z,2019-01-01T22:56:00Z,450,W 49 St & 8 Ave,40.76227205,-73.98788205,490,8 Ave & W 33 St,40.751551,-73.993934,34737,Subscriber,1973,1
191,2019-01-01T22:48:54Z,2019-01-01T22:52:05Z,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,317,E 6 St & Avenue B,40.72453734,-73.98185424,19517,Subscriber,1996,1
733,2019-01-01T22:48:59Z,2019-01-01T23:01:12Z,3151,E 81 St & York Ave,40.7728384,-73.94989233,536,1 Ave & E 30 St,40.74144387,-73.97536082,34778,Subscriber,1987,1
278,2019-01-01T22:49:13Z,2019-01-01T22:53:51Z,504,1 Ave & E 16 St,40.73221853,-73.98165557,487,E 20 St & FDR Drive,40.73314259,-73.97573881,32464,Subscriber,1971,2
342,2019-01-01T22:49:06Z,2019-01-01T22:54:48Z,406,Hicks St & Montague St,40.69512845,-73.99595065,3388,President St & Henry St,40.6828003,-73.99990419,35373,Subscriber,1979,1
631,2019-01-01T22:49:19Z,2019-01-01T22:59:50Z,217,Old Fulton St,40.70277159,-73.99383605,321,Cadman Plaza E & Red Cross Pl,40.69991755,-73.98971773,35765,Customer,1989,2
259,2019-01-01T22:50:30Z,2019-01-01T22:54:49Z,3086,Graham Ave & Conselyea St,40.715143,-73.944507,3430,Richardson St & N Henry St,40.71907891179564,-73.94223690032959,32781,Subscriber,1982,1
4063,2019-01-01T22:50:30Z,2019-01-01T23:58:13Z,3165,Central Park West & W 72 St,40.77579376683666,-73.9762057363987,3163,Central Park West & W 68 St,40.7734066,-73.97782542,29941,Customer,1969,0
3517,2019-01-01T22:51:01Z,2019-01-01T23:49:39Z,331,Pike St & Monroe St,40.71173107,-73.99193043,469,Broadway & W 53 St,40.76344058,-73.98268129,35630,Subscriber,1972,1
1995,2019-01-01T22:51:21Z,2019-01-01T23:24:37Z,228,E 48 St & 3 Ave,40.7546011026,-73.971878855,311,Norfolk St & Broome St,40.7172274,-73.98802084,33792,Customer,1969,0
1980,2019-01-01T22:51:29Z,2019-01-01T23:24:29Z,228,E 48 St & 3 Ave,40.7546011026,-73.971878855,311,Norfolk St & Broome St,40.7172274,-73.98802084,18035,Customer,1969,0
592,2019-01-01T22:51:43Z,2019-01-01T23:01:36Z,507,E 25 St & 2 Ave,40.73912601,-73.97973776,361,Allen St & Hester St,40.71605866,-73.99190759,35561,Subscriber,1960,1
398,2019-01-01T22:52:00Z,2019-01-01T22:58:38Z,454,E 51 St & 1 Ave,40.75455731,-73.96592976,3156,E 72 St & York Ave,40.76663814,-73.95348296,35439,Subscriber,1997,1
1204,2019-01-01T22:52:12Z,2019-01-01T23:12:17Z,302,Avenue D & E 3 St,40.72082834,-73.97793172,462,W 22 St & 10 Ave,40.74691959,-74.00451887,25186,Subscriber,1985,2
332,2019-01-01T22:52:18Z,2019-01-01T22:57:51Z,3173,Riverside Blvd & W 67 St,40.777507027547976,-73.98888587951659,3169,Riverside Dr & W 82 St,40.78720869,-73.98128127,33303,Subscriber,1977,2
256,2019-01-01T22:53:05Z,2019-01-01T22:57:21Z,3314,W 95 St & Broadway,40.7937704,-73.971888,3360,Amsterdam Ave & W 79 St,40.7829391,-73.9786517,34784,Subscriber,1999,1
3916,2019-01-01T22:53:06Z,2019-01-01T23:58:23Z,3165,Central Park West & W 72 St,40.77579376683666,-73.9762057363987,3163,Central Park West & W 68 St,40.7734066,-73.97782542,18734,Customer,1969,0
590,2019-01-01T22:53:24Z,2019-01-01T23:03:14Z,446,W 24 St & 7 Ave,40.74487634,-73.99529885,2003,1 Ave & E 18 St,40.733812191966315,-73.98054420948029,34005,Subscriber,1981,1
316,2019-01-01T22:53:37Z,2019-01-01T22:58:53Z,3087,Metropolitan Ave & Meeker Ave,40.71413311,-73.95234386,3714,Division Av & Hooper St,40.70684203101325,-73.9544353965357,28208,Subscriber,1994,1
380,2019-01-01T22:53:40Z,2019-01-01T23:00:01Z,258,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,3232,Bond St & Fulton St,40.68962188790333,-73.98304268717766,28347,Subscriber,1986,1
372,2019-01-01T22:53:39Z,2019-01-01T22:59:52Z,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,325,E 19 St & 3 Ave,40.73624527,-73.98473765,28838,Subscriber,1995,2
221,2019-01-01T22:54:09Z,2019-01-01T22:57:51Z,3233,E 48 St & 5 Ave,40.75724567911726,-73.97805914282799,228,E 48 St & 3 Ave,40.7546011026,-73.971878855,35376,Subscriber,1980,1
197,2019-01-01T22:54:30Z,2019-01-01T22:57:47Z,3715,Driggs Ave & N 9 St,40.71816969454208,-73.95520135760307,3102,Driggs Ave & Lorimer St,40.72179134,-73.9504154,35126,Subscriber,1984,1
326,2019-01-01T22:55:02Z,2019-01-01T23:00:28Z,499,Broadway & W 60 St,40.76915505,-73.98191841,3697,W 64 St & Thelonious Monk Circle,40.77515953434235,-73.98918695747852,30099,Subscriber,1984,1
708,2019-01-01T22:55:07Z,2019-01-01T23:06:56Z,3528,Steinway St & 23 Ave,40.7713937,-73.9077436,3592,Crescent St & Broadway,40.7633589,-73.9286471,34212,Subscriber,1981,1
978,2019-01-01T22:55:08Z,2019-01-01T23:11:26Z,3569,Franklin Ave & St Marks Ave,40.6758324,-73.9561677,3064,Myrtle Ave & Lewis Ave,40.69681963,-73.93756926,35740,Customer,2000,1
319,2019-01-01T22:55:15Z,2019-01-01T23:00:35Z,3637,Fulton St & Waverly Ave,40.683238654603414,-73.96599590778351,366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,32246,Subscriber,1971,1
844,2019-01-01T22:55:49Z,2019-01-01T23:09:53Z,3139,E 72 St & Park Ave,40.77118287540658,-73.96409422159195,477,W 41 St & 8 Ave,40.75640548,-73.9900262,15794,Subscriber,1990,1
1161,2019-01-01T22:56:07Z,2019-01-01T23:15:28Z,3317,10 St & 5 Ave,40.6686273,-73.98700053,3676,Van Brunt St & Van Dyke St,40.6758329439129,-74.01472628116608,33662,Subscriber,1967,1
867,2019-01-01T22:56:04Z,2019-01-01T23:10:32Z,456,E 53 St & Madison Ave,40.7597108,-73.97402311,402,Broadway & E 22 St,40.7403432,-73.98955109,31325,Subscriber,1955,1
424,2019-01-01T22:56:04Z,2019-01-01T23:03:08Z,3175,W 70 St & Amsterdam Ave,40.77748046,-73.98288594,480,W 53 St & 10 Ave,40.76669671,-73.99061728,15016,Subscriber,1995,1
123,2019-01-01T22:56:09Z,2019-01-01T22:58:13Z,3328,W 100 St & Manhattan Ave,40.795,-73.9645,3350,W 100 St & Broadway,40.7973721,-73.97041192,17286,Subscriber,1998,1
1109,2019-01-01T22:56:05Z,2019-01-01T23:14:35Z,490,8 Ave & W 33 St,40.751551,-73.993934,168,W 18 St & 6 Ave,40.73971301,-73.99456405,35558,Subscriber,1991,1
362,2019-01-01T22:56:09Z,2019-01-01T23:02:11Z,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,151,Cleveland Pl & Spring St,40.722103786686034,-73.99724900722504,27070,Subscriber,1992,1
291,2019-01-01T22:56:11Z,2019-01-01T23:01:03Z,387,Centre St & Chambers St,40.71273266,-74.0046073,426,West St & Chambers St,40.71754834,-74.01322069,25937,Subscriber,1988,1
333,2019-01-01T22:56:26Z,2019-01-01T23:01:59Z,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,363,West Thames St,40.70834698,-74.01713445,31483,Subscriber,1971,2
438,2019-01-01T22:56:27Z,2019-01-01T23:03:46Z,491,E 24 St & Park Ave S,40.74096374,-73.98602213,326,E 11 St & 1 Ave,40.72953837,-73.98426726,31207,Subscriber,1991,1
1078,2019-01-01T22:56:46Z,2019-01-01T23:14:44Z,3701,Cliff St & Fulton St,40.70831794366396,-74.00504082441329,150,E 2 St & Avenue C,40.7208736,-73.98085795,32969,Subscriber,1954,1
1032,2019-01-01T22:56:50Z,2019-01-01T23:14:03Z,3701,Cliff St & Fulton St,40.70831794366396,-74.00504082441329,150,E 2 St & Avenue C,40.7208736,-73.98085795,34238,Subscriber,1956,1
1251,2019-01-01T22:57:03Z,2019-01-01T23:17:55Z,304,Broadway & Battery Pl,40.70463334,-74.01361706,3081,Graham Ave & Grand St,40.711863,-73.944024,34819,Subscriber,1990,1
568,2019-01-01T22:57:33Z,2019-01-01T23:07:01Z,368,Carmine St & 6 Ave,40.73038599,-74.00214988,363,West Thames St,40.70834698,-74.01713445,35727,Subscriber,1992,2
741,2019-01-01T22:57:43Z,2019-01-01T23:10:05Z,483,E 12 St & 3 Ave,40.73223272,-73.98889957,355,Bayard St & Baxter St,40.71602118,-73.99974372,30326,Subscriber,1999,1
440,2019-01-01T22:57:47Z,2019-01-01T23:05:07Z,3494,E 115 St & Lexington Ave,40.797911,-73.9423,3533,St. Nicholas Ave & W 126 St,40.8114323,-73.9518776,35757,Customer,1997,1
336,2019-01-01T22:57:53Z,2019-01-01T23:03:29Z,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,293,Lafayette St & E 8 St,40.73020660529954,-73.99102628231049,32175,Subscriber,1985,1
1856,2019-01-01T22:58:38Z,2019-01-01T23:29:34Z,3383,Cathedral Pkwy & Broadway,40.804213,-73.96699104,3376,E 65 St & 2 Ave,40.76471851944339,-73.96222069859505,25955,Subscriber,1996,1
2573,2019-01-01T22:58:28Z,2019-01-01T23:41:22Z,305,E 58 St & 3 Ave,40.76095756,-73.96724467,440,E 45 St & 3 Ave,40.75255434,-73.97282625,34802,Subscriber,1994,1
277,2019-01-01T22:58:31Z,2019-01-01T23:03:09Z,3508,St Nicholas Ave & Manhattan Ave,40.809725,-73.953149,3541,Amsterdam Ave & W 125 St,40.813358,-73.956461,19444,Subscriber,2000,1
1554,2019-01-01T22:58:50Z,2019-01-01T23:24:45Z,3350,W 100 St & Broadway,40.7973721,-73.97041192,487,E 20 St & FDR Drive,40.73314259,-73.97573881,35620,Subscriber,1998,1
393,2019-01-01T22:58:54Z,2019-01-01T23:05:28Z,3489,Gold St & Frankfort St,40.71069994631387,-74.00354146957397,331,Pike St & Monroe St,40.71173107,-73.99193043,15228,Subscriber,1960,1
128,2019-01-01T22:58:54Z,2019-01-01T23:01:03Z,3350,W 100 St & Broadway,40.7973721,-73.97041192,3314,W 95 St & Broadway,40.7937704,-73.971888,32338,Subscriber,1988,1
902,2019-01-01T22:59:14Z,2019-01-01T23:14:17Z,536,1 Ave & E 30 St,40.74144387,-73.97536082,401,Allen St & Rivington St,40.72019576,-73.98997825,19305,Subscriber,1969,1
1064,2019-01-01T22:59:17Z,2019-01-01T23:17:01Z,297,E 15 St & 3 Ave,40.734232,-73.986923,382,University Pl & E 14 St,40.73492695,-73.99200509,35779,Subscriber,1975,1
1157,2019-01-01T22:59:18Z,2019-01-01T23:18:36Z,476,E 31 St & 3 Ave,40.74394314,-73.97966069,296,Division St & Bowery,40.71413089,-73.9970468,35378,Subscriber,1976,2
1515,2019-01-01T22:59:45Z,2019-01-01T23:25:00Z,435,W 21 St & 6 Ave,40.74173969,-73.99415556,3372,E 74 St & 1 Ave,40.7689738,-73.95482273,35555,Subscriber,1968,2
439,2019-01-01T22:59:55Z,2019-01-01T23:07:15Z,3088,Union Ave & Jackson St,40.7160751,-73.952029,3100,Nassau Ave & Newell St,40.724812564400175,-73.94752621650696,26752,Subscriber,1987,1
484,2019-01-01T23:00:13Z,2019-01-01T23:08:17Z,505,6 Ave & W 33 St,40.74901271,-73.98848395,3263,Cooper Square & Astor Pl,40.72951496224949,-73.99075269699097,28009,Subscriber,1988,1
164,2019-01-01T23:00:14Z,2019-01-01T23:02:59Z,3242,Schermerhorn St & Court St,40.69102925677968,-73.99183362722397,3409,Bergen St & Smith St,40.6867443,-73.99063168,30328,Subscriber,1973,2
310,2019-01-01T23:00:47Z,2019-01-01T23:05:57Z,3093,N 6 St & Bedford Ave,40.71745169,-73.95850939,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,31784,Subscriber,1985,1
644,2019-01-01T23:00:46Z,2019-01-01T23:11:31Z,3462,E 44 St & 2 Ave,40.75118387463277,-73.97138714790344,2012,E 27 St & 1 Ave,40.739445,-73.976806,28427,Subscriber,1986,1
1182,2019-01-01T23:00:48Z,2019-01-01T23:20:31Z,389,Broadway & Berry St,40.71044554,-73.96525063,312,Allen St & Stanton St,40.722055,-73.989111,29943,Subscriber,1980,1
461,2019-01-01T23:00:56Z,2019-01-01T23:08:37Z,323,Lawrence St & Willoughby St,40.69236178,-73.98631746,3420,Douglass St & 3 Ave,40.6802133,-73.98432695,33748,Subscriber,1968,2
20117,2019-01-01T23:01:05Z,2019-01-02T04:36:23Z,3105,N 15 St & Wythe Ave,40.724055,-73.955736,3102,Driggs Ave & Lorimer St,40.72179134,-73.9504154,31063,Subscriber,1969,2
520,2019-01-01T23:01:15Z,2019-01-01T23:09:55Z,3314,W 95 St & Broadway,40.7937704,-73.971888,3697,W 64 St & Thelonious Monk Circle,40.77515953434235,-73.98918695747852,34868,Subscriber,1988,1
482,2019-01-01T23:01:38Z,2019-01-01T23:09:40Z,529,W 42 St & 8 Ave,40.7575699,-73.99098507,546,E 30 St & Park Ave S,40.74444921,-73.98303529,26390,Subscriber,1987,1
132,2019-01-01T23:01:41Z,2019-01-01T23:03:53Z,385,E 55 St & 2 Ave,40.75797322,-73.96603308,305,E 58 St & 3 Ave,40.76095756,-73.96724467,27428,Subscriber,1983,1
268,2019-01-01T23:01:45Z,2019-01-01T23:06:14Z,3674,Jay St & York St,40.701403172577244,-73.98672670125961,407,Henry St & Poplar St,40.700469,-73.991454,28269,Subscriber,1971,1
342,2019-01-01T23:01:51Z,2019-01-01T23:07:33Z,3674,Jay St & York St,40.701403172577244,-73.98672670125961,419,Carlton Ave & Park Ave,40.69580705,-73.97355569,31053,Subscriber,1982,1
2206,2019-01-01T23:01:49Z,2019-01-01T23:38:36Z,513,W 56 St & 10 Ave,40.768254,-73.988639,3358,Garfield Pl & 8 Ave,40.6711978,-73.97484126,35768,Subscriber,1981,1
2116,2019-01-01T23:02:20Z,2019-01-01T23:37:37Z,321,Cadman Plaza E & Red Cross Pl,40.69991755,-73.98971773,387,Centre St & Chambers St,40.71273266,-74.0046073,35765,Customer,1989,2
209,2019-01-01T23:02:28Z,2019-01-01T23:05:57Z,2008,Little West St & 1 Pl,40.70569254,-74.01677685,3002,South End Ave & Liberty St,40.711512,-74.015756,27867,Subscriber,1962,1
397,2019-01-01T23:02:49Z,2019-01-01T23:09:26Z,3559,21 St & 38 Ave,40.7576314,-73.9391224,3591,21 St & 31 Dr,40.7659,-73.930819,30666,Subscriber,1972,1
2084,2019-01-01T23:03:01Z,2019-01-01T23:37:45Z,321,Cadman Plaza E & Red Cross Pl,40.69991755,-73.98971773,387,Centre St & Chambers St,40.71273266,-74.0046073,26683,Customer,1993,1
1144,2019-01-01T23:03:22Z,2019-01-01T23:22:27Z,3701,Cliff St & Fulton St,40.70831794366396,-74.00504082441329,393,E 5 St & Avenue C,40.72299208,-73.97995466,33381,Subscriber,1991,1
1163,2019-01-01T23:03:09Z,2019-01-01T23:22:32Z,3701,Cliff St & Fulton St,40.70831794366396,-74.00504082441329,393,E 5 St & Avenue C,40.72299208,-73.97995466,28122,Subscriber,1991,1
930,2019-01-01T23:03:23Z,2019-01-01T23:18:54Z,3675,3 Ave & E 95 St,40.784596798848916,-73.94968539476395,3491,E 118 St & 1 Ave,40.79747,-73.93504,35658,Subscriber,1992,1
664,2019-01-01T23:04:21Z,2019-01-01T23:15:26Z,298,3 Ave & Schermerhorn St,40.68683208,-73.9796772,3419,Douglass St & 4 Ave,40.6792788,-73.98154004,27610,Subscriber,1985,2
217,2019-01-01T23:04:35Z,2019-01-01T23:08:12Z,3016,Kent Ave & N 7 St,40.72036775298455,-73.96165072917938,3093,N 6 St & Bedford Ave,40.71745169,-73.95850939,34356,Subscriber,1966,1
2334,2019-01-01T23:04:35Z,2019-01-01T23:43:29Z,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,435,W 21 St & 6 Ave,40.74173969,-73.99415556,34823,Subscriber,1991,1
521,2019-01-01T23:04:41Z,2019-01-01T23:13:23Z,251,Mott St & Prince St,40.72317958,-73.99480012,302,Avenue D & E 3 St,40.72082834,-73.97793172,20082,Subscriber,1996,2
828,2019-01-01T23:04:42Z,2019-01-01T23:18:31Z,412,Forsyth St & Canal St,40.7158155,-73.99422366,412,Forsyth St & Canal St,40.7158155,-73.99422366,27822,Subscriber,1979,2
118,2019-01-01T23:04:58Z,2019-01-01T23:06:57Z,334,W 20 St & 7 Ave,40.74238787,-73.99726235,446,W 24 St & 7 Ave,40.74487634,-73.99529885,34965,Subscriber,1973,1
649,2019-01-01T23:05:14Z,2019-01-01T23:16:04Z,526,E 33 St & 5 Ave,40.74765947,-73.98490707,212,W 16 St & The High Line,40.74334935,-74.00681753,25677,Subscriber,1987,0
526,2019-01-01T23:05:26Z,2019-01-01T23:14:12Z,387,Centre St & Chambers St,40.71273266,-74.0046073,2008,Little West St & 1 Pl,40.70569254,-74.01677685,33581,Subscriber,1982,1
2854,2019-01-01T23:05:34Z,2019-01-01T23:53:09Z,3151,E 81 St & York Ave,40.7728384,-73.94989233,304,Broadway & Battery Pl,40.70463334,-74.01361706,28128,Subscriber,1963,1
150,2019-01-01T23:05:32Z,2019-01-01T23:08:02Z,3684,W 12 St & W 4 St,40.73756121181137,-74.00398269295692,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,15634,Subscriber,1990,1
1231,2019-01-01T23:05:34Z,2019-01-01T23:26:06Z,3235,E 41 St & Madison Ave,40.752165280621966,-73.97992193698882,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,32312,Customer,1994,1
1342,2019-01-01T23:05:41Z,2019-01-01T23:28:04Z,335,Washington Pl & Broadway,40.72903917,-73.99404649,257,Lispenard St & Broadway,40.71939226,-74.00247214,32830,Customer,2000,1
1509,2019-01-01T23:05:40Z,2019-01-01T23:30:49Z,3235,E 41 St & Madison Ave,40.752165280621966,-73.97992193698882,3686,Gansevoort St & Hudson St,40.739448201304036,-74.00507032871246,31116,Customer,1995,1
1522,2019-01-01T23:05:42Z,2019-01-01T23:31:05Z,3235,E 41 St & Madison Ave,40.752165280621966,-73.97992193698882,3686,Gansevoort St & Hudson St,40.739448201304036,-74.00507032871246,32930,Customer,1995,1
190,2019-01-01T23:05:56Z,2019-01-01T23:09:07Z,368,Carmine St & 6 Ave,40.73038599,-74.00214988,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,19840,Subscriber,1986,1
3204,2019-01-01T23:06:09Z,2019-01-01T23:59:33Z,331,Pike St & Monroe St,40.71173107,-73.99193043,342,Columbia St & Rivington St,40.71739973,-73.98016555,34671,Subscriber,1960,1
184,2019-01-01T23:06:18Z,2019-01-01T23:09:23Z,311,Norfolk St & Broome St,40.7172274,-73.98802084,502,Henry St & Grand St,40.714215,-73.981346,33809,Subscriber,1970,1
305,2019-01-01T23:06:23Z,2019-01-01T23:11:29Z,3718,E 11 St & Avenue B,40.72746420692392,-73.97950418293476,349,Rivington St & Ridge St,40.71850211,-73.98329859,18167,Subscriber,1992,1
1143,2019-01-01T23:06:26Z,2019-01-01T23:25:30Z,490,8 Ave & W 33 St,40.751551,-73.993934,368,Carmine St & 6 Ave,40.73038599,-74.00214988,34737,Customer,1991,1
227,2019-01-01T23:06:25Z,2019-01-01T23:10:13Z,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,301,E 2 St & Avenue B,40.72217444,-73.98368779,26511,Subscriber,1998,2
268,2019-01-01T23:06:26Z,2019-01-01T23:10:54Z,319,Fulton St & Broadway,40.711066,-74.009447,363,West Thames St,40.70834698,-74.01713445,30422,Subscriber,1953,1
500,2019-01-01T23:06:29Z,2019-01-01T23:14:50Z,354,Emerson Pl & Myrtle Ave,40.69363137,-73.96223558,364,Lafayette Ave & Classon Ave,40.68900443,-73.96023854,30925,Subscriber,1990,1
261,2019-01-01T23:06:55Z,2019-01-01T23:11:16Z,3295,Central Park W & W 96 St,40.79127,-73.964839,3314,W 95 St & Broadway,40.7937704,-73.971888,31208,Subscriber,1969,1
1232,2019-01-01T23:07:25Z,2019-01-01T23:27:58Z,410,Suffolk St & Stanton St,40.72066442,-73.98517977,483,E 12 St & 3 Ave,40.73223272,-73.98889957,30534,Subscriber,1979,1
620,2019-01-01T23:07:30Z,2019-01-01T23:17:51Z,251,Mott St & Prince St,40.72317958,-73.99480012,394,E 9 St & Avenue C,40.72521311,-73.97768752,27048,Customer,2000,1
129,2019-01-01T23:07:41Z,2019-01-01T23:09:50Z,3263,Cooper Square & Astor Pl,40.72951496224949,-73.99075269699097,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,28070,Subscriber,1970,1
177,2019-01-01T23:07:44Z,2019-01-01T23:10:41Z,3107,Bedford Ave & Nassau Ave,40.72311651,-73.95212324,3101,N 12 St & Bedford Ave,40.72079821,-73.95484712,28170,Customer,1983,1
118,2019-01-01T23:07:48Z,2019-01-01T23:09:47Z,3410,Dean St & Hoyt St,40.6864442,-73.98759104,3409,Bergen St & Smith St,40.6867443,-73.99063168,35120,Subscriber,1973,2
629,2019-01-01T23:07:59Z,2019-01-01T23:18:29Z,3154,E 77 St & 3 Ave,40.77314236,-73.95856158,3459,E 53 St & 3 Ave,40.75763227739443,-73.96930575370789,30128,Subscriber,1991,1
855,2019-01-01T23:08:03Z,2019-01-01T23:22:18Z,368,Carmine St & 6 Ave,40.73038599,-74.00214988,417,Barclay St & Church St,40.71291224,-74.01020234,33934,Customer,1989,2
847,2019-01-01T23:08:08Z,2019-01-01T23:22:15Z,368,Carmine St & 6 Ave,40.73038599,-74.00214988,417,Barclay St & Church St,40.71291224,-74.01020234,16558,Customer,1981,1
136,2019-01-01T23:09:12Z,2019-01-01T23:11:28Z,394,E 9 St & Avenue C,40.72521311,-73.97768752,150,E 2 St & Avenue C,40.7208736,-73.98085795,35006,Subscriber,1983,1
336,2019-01-01T23:09:21Z,2019-01-01T23:14:57Z,382,University Pl & E 14 St,40.73492695,-73.99200509,237,E 11 St & 2 Ave,40.73047309,-73.98672378,34324,Subscriber,1989,1
1393,2019-01-01T23:09:44Z,2019-01-01T23:32:58Z,335,Washington Pl & Broadway,40.72903917,-73.99404649,257,Lispenard St & Broadway,40.71939226,-74.00247214,15163,Customer,1995,1
1506,2019-01-01T23:10:00Z,2019-01-01T23:35:06Z,3419,Douglass St & 4 Ave,40.6792788,-73.98154004,3078,Broadway & Roebling St,40.70924826276157,-73.96063148975372,35110,Subscriber,1973,1
675,2019-01-01T23:10:03Z,2019-01-01T23:21:19Z,3714,Division Av & Hooper St,40.70684203101325,-73.9544353965357,3109,Banker St & Meserole Ave,40.72606,-73.95621,28080,Subscriber,1992,1
275,2019-01-01T23:10:08Z,2019-01-01T23:14:44Z,3053,Marcy Ave & Lafayette Ave,40.6900815,-73.947915,364,Lafayette Ave & Classon Ave,40.68900443,-73.96023854,17533,Subscriber,1982,1
285,2019-01-01T23:10:24Z,2019-01-01T23:15:10Z,3171,Amsterdam Ave & W 82 St,40.78524672,-73.97667321,3160,Central Park West & W 76 St,40.77896784,-73.97374737,26633,Subscriber,1989,1
302,2019-01-01T23:10:33Z,2019-01-01T23:15:35Z,228,E 48 St & 3 Ave,40.7546011026,-73.971878855,518,E 39 St & 2 Ave,40.74780373,-73.9734419,35376,Subscriber,1980,1
206,2019-01-01T23:11:18Z,2019-01-01T23:14:45Z,245,Myrtle Ave & St Edwards St,40.69327018,-73.97703874,243,Fulton St & Rockwell Pl,40.688226,-73.979382,35471,Subscriber,1990,1
367,2019-01-01T23:11:46Z,2019-01-01T23:17:54Z,3453,Devoe St & Lorimer St,40.71335226222875,-73.9491033554077,3453,Devoe St & Lorimer St,40.71335226222875,-73.9491033554077,28983,Subscriber,1990,1
